game_pk,game_type,season,game_date,game_date1,game_date2,game_number,scheduled_innings,innings_played,status_code,home_team,away_team,home_score,away_score
631112,R,2020,2020-09-03 17:35:00+00:00,2020-09-03 17:35:00+00:00,,1,9,,S,167.0,176.0,,
631113,R,2020,2020-09-04 23:05:00+00:00,2020-09-04 23:05:00+00:00,,1,9,,S,167.0,177.0,,
631114,R,2020,2020-08-18 23:05:00+00:00,2020-08-18 23:05:00+00:00,,1,9,,S,167.0,171.0,,
631115,R,2020,2020-09-05 23:05:00+00:00,2020-09-05 23:05:00+00:00,,1,9,,S,167.0,177.0,,
631116,R,2020,2020-09-06 17:35:00+00:00,2020-09-06 17:35:00+00:00,,1,9,,S,167.0,177.0,,
631117,R,2020,2020-09-17 23:05:00+00:00,2020-09-17 23:05:00+00:00,,1,9,,S,186.0,175.0,,
631118,R,2020,2020-08-20 23:05:00+00:00,2020-08-20 23:05:00+00:00,,1,9,,S,167.0,171.0,,
631119,R,2020,2020-09-16 23:05:00+00:00,2020-09-16 23:05:00+00:00,,1,9,,S,186.0,175.0,,
631120,R,2020,2020-08-19 23:05:00+00:00,2020-08-19 23:05:00+00:00,,1,9,,S,167.0,171.0,,
631121,R,2020,2020-07-24 23:05:00+00:00,2020-07-24 23:05:00+00:00,,1,9,9.0,F,186.0,162.0,2.0,5.0
631122,R,2020,2020-09-18 03:33:00+00:00,2020-09-18 03:33:00+00:00,,2,7,,S,186.0,185.0,,
631123,R,2020,2020-09-19 22:05:00+00:00,2020-09-19 22:05:00+00:00,,1,9,,S,186.0,185.0,,
631124,R,2020,2020-08-16 17:05:00+00:00,2020-08-16 17:05:00+00:00,,1,9,,S,186.0,175.0,,
631125,R,2020,2020-08-28 23:05:00+00:00,2020-08-28 23:05:00+00:00,,1,9,,S,186.0,164.0,,
631126,R,2020,2020-07-26 17:05:00+00:00,2020-07-26 17:05:00+00:00,,1,9,9.0,F,186.0,162.0,6.0,11.0
631127,R,2020,2020-08-05 03:33:00+00:00,2020-08-05 03:33:00+00:00,,2,7,7.0,F,186.0,187.0,1.0,3.0
631128,R,2020,2020-09-20 07:33:00+00:00,2020-09-20 07:33:00+00:00,,1,9,,S,186.0,185.0,,
631129,R,2020,2020-08-06 22:05:00+00:00,2020-08-06 22:05:00+00:00,,1,9,9.0,F,186.0,187.0,5.0,4.0
631130,R,2020,2020-07-27 23:05:00+00:00,2020-07-27 23:05:00+00:00,,1,9,11.0,F,167.0,161.0,5.0,6.0
631131,R,2020,2020-08-09 03:33:00+00:00,2020-08-07 23:05:00+00:00,2020-08-09 03:33:00+00:00,1,7,1.0,DI,186.0,164.0,,
631132,R,2020,2020-07-28 23:05:00+00:00,2020-07-28 23:05:00+00:00,,1,9,9.0,F,167.0,161.0,8.0,6.0
631133,R,2020,2020-08-08 22:05:00+00:00,2020-08-08 22:05:00+00:00,,1,9,,S,186.0,164.0,,
631134,R,2020,2020-08-29 17:15:00+00:00,2020-08-29 17:15:00+00:00,,1,9,,S,186.0,164.0,,
631135,R,2020,2020-08-30 23:08:00+00:00,2020-08-30 23:08:00+00:00,,1,9,,S,186.0,164.0,,
631136,R,2020,2020-08-09 17:05:00+00:00,2020-08-09 17:05:00+00:00,,1,9,,S,186.0,164.0,,
631137,R,2020,2020-07-29 23:05:00+00:00,2020-07-29 23:05:00+00:00,,1,9,9.0,F,167.0,161.0,0.0,3.0
631138,R,2020,2020-08-10 22:05:00+00:00,2020-08-10 22:05:00+00:00,,1,9,,S,186.0,164.0,,
631139,R,2020,2020-08-11 23:05:00+00:00,2020-08-11 23:05:00+00:00,,1,9,,S,186.0,189.0,,
631140,R,2020,2020-08-05 23:05:00+00:00,2020-08-05 23:05:00+00:00,,1,9,9.0,F,167.0,165.0,2.0,5.0
631141,R,2020,2020-08-12 23:05:00+00:00,2020-08-12 23:05:00+00:00,,1,9,,S,186.0,189.0,,
631142,R,2020,2020-08-13 20:05:00+00:00,2020-08-13 20:05:00+00:00,,1,9,,S,186.0,189.0,,
631143,R,2020,2020-08-31 23:05:00+00:00,2020-08-31 23:05:00+00:00,,1,9,,S,186.0,180.0,,
631144,R,2020,2020-09-15 23:05:00+00:00,2020-09-15 23:05:00+00:00,,1,9,,S,186.0,175.0,,
631145,R,2020,2020-09-02 23:05:00+00:00,2020-09-02 23:05:00+00:00,,1,9,,S,186.0,180.0,,
631146,R,2020,2020-09-03 20:05:00+00:00,2020-09-03 20:05:00+00:00,,1,9,,S,186.0,180.0,,
631147,R,2020,2020-09-19 23:05:00+00:00,2020-09-19 23:05:00+00:00,,1,9,,S,167.0,170.0,,
631148,R,2020,2020-08-06 17:35:00+00:00,2020-08-06 17:35:00+00:00,,1,9,9.0,F,167.0,165.0,6.0,5.0
631149,R,2020,2020-09-08 20:05:00+00:00,2020-09-08 20:05:00+00:00,,1,7,,S,186.0,182.0,,
631150,R,2020,2020-08-14 23:05:00+00:00,2020-08-14 23:05:00+00:00,,1,9,,S,186.0,175.0,,
631151,R,2020,2020-08-15 22:05:00+00:00,2020-08-15 22:05:00+00:00,,1,9,,S,186.0,175.0,,
631152,R,2020,2020-09-08 03:33:00+00:00,2020-09-08 03:33:00+00:00,,2,7,,S,186.0,182.0,,
631153,R,2020,2020-09-01 23:05:00+00:00,2020-09-01 23:05:00+00:00,,1,9,,S,186.0,180.0,,
631154,R,2020,2020-08-22 20:10:00+00:00,2020-08-22 20:10:00+00:00,,1,9,,S,166.0,188.0,,
631155,R,2020,2020-09-27 19:10:00+00:00,2020-09-27 19:10:00+00:00,,1,9,,S,166.0,169.0,,
631156,R,2020,2020-09-05 01:40:00+00:00,2020-09-05 01:40:00+00:00,,1,9,,S,166.0,168.0,,
631157,R,2020,2020-09-05 20:10:00+00:00,2020-09-05 20:10:00+00:00,,1,9,,S,166.0,168.0,,
631158,R,2020,2020-09-06 20:10:00+00:00,2020-09-06 20:10:00+00:00,,1,9,,S,166.0,168.0,,
631159,R,2020,2020-09-08 01:10:00+00:00,2020-09-08 01:10:00+00:00,,1,9,,S,166.0,178.0,,
631160,R,2020,2020-09-09 01:10:00+00:00,2020-09-09 01:10:00+00:00,,1,9,,S,166.0,178.0,,
631161,R,2020,2020-09-10 01:10:00+00:00,2020-09-10 01:10:00+00:00,,1,9,,S,166.0,178.0,,
631162,R,2020,2020-09-10 19:40:00+00:00,2020-09-10 19:40:00+00:00,,1,9,,S,166.0,178.0,,
631163,R,2020,2020-09-19 01:40:00+00:00,2020-09-19 01:40:00+00:00,,1,9,,S,166.0,184.0,,
631164,R,2020,2020-09-19 20:10:00+00:00,2020-09-19 20:10:00+00:00,,1,9,,S,166.0,184.0,,
631165,R,2020,2020-07-26 20:10:00+00:00,2020-07-26 20:10:00+00:00,,1,9,9.0,F,166.0,188.0,6.0,4.0
631166,R,2020,2020-09-20 20:10:00+00:00,2020-09-20 20:10:00+00:00,,1,9,,S,166.0,184.0,,
631167,R,2020,2020-09-26 01:40:00+00:00,2020-09-26 01:40:00+00:00,,1,9,,S,166.0,169.0,,
631168,R,2020,2020-07-27 19:40:00+00:00,2020-07-27 19:40:00+00:00,,1,9,9.0,F,166.0,188.0,3.0,0.0
631169,R,2020,2020-09-26 20:10:00+00:00,2020-09-26 20:10:00+00:00,,1,9,,S,166.0,169.0,,
631170,R,2020,2020-08-23 20:10:00+00:00,2020-08-23 20:10:00+00:00,,1,9,,S,166.0,188.0,,
631171,R,2020,2020-07-29 01:40:00+00:00,2020-07-29 01:40:00+00:00,,1,9,9.0,F,166.0,172.0,3.0,8.0
631172,R,2020,2020-07-29 19:40:00+00:00,2020-07-29 19:40:00+00:00,,1,9,9.0,F,166.0,172.0,1.0,5.0
631173,R,2020,2020-08-05 01:10:00+00:00,2020-08-05 01:10:00+00:00,,1,9,9.0,F,166.0,160.0,5.0,1.0
631174,R,2020,2020-08-06 01:10:00+00:00,2020-08-06 01:10:00+00:00,,1,9,9.0,F,166.0,160.0,6.0,4.0
631175,R,2020,2020-08-06 19:40:00+00:00,2020-08-06 19:40:00+00:00,,1,9,9.0,F,166.0,160.0,6.0,4.0
631176,R,2020,2020-08-08 01:10:00+00:00,2020-08-08 01:10:00+00:00,,1,9,5.0,I,166.0,178.0,,
631177,R,2020,2020-08-08 20:10:00+00:00,2020-08-08 20:10:00+00:00,,1,9,,S,166.0,178.0,,
631178,R,2020,2020-08-09 20:10:00+00:00,2020-08-09 20:10:00+00:00,,1,9,,S,166.0,178.0,,
631179,R,2020,2020-08-20 01:40:00+00:00,2020-08-20 01:40:00+00:00,,1,9,,S,166.0,183.0,,
631180,R,2020,2020-08-21 01:40:00+00:00,2020-08-21 01:40:00+00:00,,1,9,,S,166.0,183.0,,
631181,R,2020,2020-07-25 20:10:00+00:00,2020-07-25 20:10:00+00:00,,1,9,9.0,F,166.0,188.0,1.0,4.0
631182,R,2020,2020-07-25 02:10:00+00:00,2020-07-25 02:10:00+00:00,,1,9,10.0,F,166.0,188.0,7.0,3.0
631183,R,2020,2020-09-10 23:05:00+00:00,2020-09-10 23:05:00+00:00,,1,9,,S,187.0,189.0,,
631184,R,2020,2020-09-11 23:05:00+00:00,2020-09-11 23:05:00+00:00,,1,9,,S,187.0,189.0,,
631185,R,2020,2020-09-12 17:05:00+00:00,2020-09-12 17:05:00+00:00,,1,9,,S,187.0,189.0,,
631186,R,2020,2020-08-22 01:40:00+00:00,2020-08-22 01:40:00+00:00,,1,9,,S,166.0,188.0,,
631187,R,2020,2020-09-13 17:05:00+00:00,2020-09-13 17:05:00+00:00,,1,9,,S,187.0,189.0,,
631188,R,2020,2020-09-27 19:05:00+00:00,2020-09-27 19:05:00+00:00,,1,9,,S,187.0,162.0,,
631189,R,2020,2020-09-16 23:05:00+00:00,2020-09-16 23:05:00+00:00,,1,9,,S,187.0,185.0,,
631190,R,2020,2020-09-17 23:05:00+00:00,2020-09-17 23:05:00+00:00,,1,9,,S,187.0,185.0,,
631191,R,2020,2020-09-25 23:05:00+00:00,2020-09-25 23:05:00+00:00,,1,9,,S,187.0,162.0,,
631192,R,2020,2020-08-11 23:05:00+00:00,2020-08-11 23:05:00+00:00,,1,9,,S,187.0,164.0,,
631193,R,2020,2020-09-26 17:05:00+00:00,2020-09-26 17:05:00+00:00,,1,9,,S,187.0,162.0,,
631194,R,2020,2020-09-02 23:05:00+00:00,2020-09-02 23:05:00+00:00,,1,9,,S,187.0,181.0,,
631195,R,2020,2020-09-15 23:05:00+00:00,2020-09-15 23:05:00+00:00,,1,9,,S,187.0,185.0,,
631196,R,2020,2020-08-14 23:05:00+00:00,2020-08-14 23:05:00+00:00,,1,9,,S,187.0,182.0,,
631197,R,2020,2020-08-15 23:07:00+00:00,2020-08-15 23:07:00+00:00,,1,9,,S,187.0,182.0,,
631198,R,2020,2020-08-16 23:08:00+00:00,2020-08-16 23:08:00+00:00,,1,9,,S,187.0,182.0,,
631199,R,2020,2020-08-17 23:05:00+00:00,2020-08-17 23:05:00+00:00,,1,9,,S,187.0,182.0,,
631200,R,2020,2020-08-18 23:05:00+00:00,2020-08-18 23:05:00+00:00,,1,9,,S,187.0,181.0,,
631201,R,2020,2020-08-19 23:05:00+00:00,2020-08-19 23:05:00+00:00,,1,9,,S,187.0,181.0,,
631202,R,2020,2020-08-20 17:05:00+00:00,2020-08-20 17:05:00+00:00,,1,9,,S,187.0,181.0,,
631203,R,2020,2020-08-28 23:05:00+00:00,2020-08-28 23:05:00+00:00,,1,9,,S,187.0,175.0,,
631204,R,2020,2020-08-29 17:05:00+00:00,2020-08-29 17:05:00+00:00,,1,9,,S,187.0,175.0,,
631205,R,2020,2020-08-30 17:05:00+00:00,2020-08-30 17:05:00+00:00,,1,9,,S,187.0,175.0,,
631206,R,2020,2020-08-31 23:05:00+00:00,2020-08-31 23:05:00+00:00,,1,9,,S,187.0,181.0,,
631207,R,2020,2020-09-01 23:05:00+00:00,2020-09-01 23:05:00+00:00,,1,9,,S,187.0,181.0,,
631208,R,2020,2020-08-12 23:05:00+00:00,2020-08-12 23:05:00+00:00,,1,9,,S,187.0,164.0,,
631209,R,2020,2020-09-06 17:10:00+00:00,2020-09-06 17:10:00+00:00,,1,9,,S,175.0,186.0,,
631210,R,2020,2020-08-02 23:08:00+00:00,2020-08-02 23:08:00+00:00,,1,9,9.0,F,187.0,182.0,9.0,7.0
631211,R,2020,2020-09-08 23:10:00+00:00,2020-09-08 23:10:00+00:00,,1,9,,S,175.0,189.0,,
631212,R,2020,2020-09-09 23:10:00+00:00,2020-09-09 23:10:00+00:00,,1,9,,S,175.0,189.0,,
631213,R,2020,2020-09-18 23:10:00+00:00,2020-09-18 23:10:00+00:00,,1,9,,S,175.0,164.0,,
631214,R,2020,2020-09-19 23:07:00+00:00,2020-09-19 23:07:00+00:00,,1,9,,S,175.0,164.0,,
631215,R,2020,2020-09-20 17:10:00+00:00,2020-09-20 17:10:00+00:00,,1,9,,S,175.0,164.0,,
631216,R,2020,2020-09-21 23:10:00+00:00,2020-09-21 23:10:00+00:00,,1,9,,S,175.0,181.0,,
631217,R,2020,2020-09-22 23:10:00+00:00,2020-09-22 23:10:00+00:00,,1,9,,S,175.0,181.0,,
631218,R,2020,2020-09-23 23:10:00+00:00,2020-09-23 23:10:00+00:00,,1,9,,S,175.0,181.0,,
631219,R,2020,2020-08-03 23:05:00+00:00,2020-08-03 23:05:00+00:00,,1,9,9.0,F,187.0,186.0,6.0,3.0
631220,R,2020,2020-08-05 20:05:00+00:00,2020-08-05 20:05:00+00:00,,1,7,7.0,F,187.0,186.0,7.0,11.0
631221,R,2020,2020-09-04 23:10:00+00:00,2020-09-04 23:10:00+00:00,,1,9,,S,175.0,186.0,,
631222,R,2020,2020-07-31 23:05:00+00:00,2020-07-31 23:05:00+00:00,,1,9,9.0,F,187.0,182.0,5.0,1.0
631223,R,2020,2020-08-27 23:10:00+00:00,2020-08-27 23:10:00+00:00,,1,9,,S,175.0,162.0,,
631224,R,2020,2020-08-01 23:07:00+00:00,2020-08-01 23:07:00+00:00,,1,9,9.0,F,187.0,182.0,5.0,2.0
631225,R,2020,2020-09-07 17:10:00+00:00,2020-09-07 17:10:00+00:00,,1,9,,S,175.0,186.0,,
631226,R,2020,2020-08-26 23:10:00+00:00,2020-08-26 23:10:00+00:00,,1,9,,S,175.0,162.0,,
631227,R,2020,2020-08-25 23:10:00+00:00,2020-08-25 23:10:00+00:00,,1,9,,S,175.0,162.0,,
631228,R,2020,2020-09-05 23:10:00+00:00,2020-09-05 23:10:00+00:00,,1,9,,S,175.0,186.0,,
631229,R,2020,2020-08-22 23:10:00+00:00,2020-08-22 23:10:00+00:00,,1,9,,S,175.0,187.0,,
631230,R,2020,2020-08-21 23:10:00+00:00,2020-08-21 23:10:00+00:00,,1,9,,S,175.0,187.0,,
631231,R,2020,2020-08-13 17:10:00+00:00,2020-08-13 17:10:00+00:00,,1,9,,S,175.0,180.0,,
631232,R,2020,2020-08-12 23:10:00+00:00,2020-08-12 23:10:00+00:00,,1,9,,S,175.0,180.0,,
631233,R,2020,2020-08-10 23:10:00+00:00,2020-08-10 23:10:00+00:00,,1,9,,S,175.0,180.0,,
631234,R,2020,2020-08-23 17:10:00+00:00,2020-08-23 17:10:00+00:00,,1,9,,S,175.0,187.0,,
631235,R,2020,2020-08-09 17:10:00+00:00,2020-08-09 17:10:00+00:00,,1,9,,S,175.0,162.0,,
631236,R,2020,2020-08-08 23:10:00+00:00,2020-08-08 23:10:00+00:00,,1,9,,S,175.0,162.0,,
631237,R,2020,2020-08-07 23:10:00+00:00,2020-08-07 23:10:00+00:00,,1,9,8.0,I,175.0,162.0,,
631238,R,2020,2020-07-30 23:07:00+00:00,2020-07-30 23:07:00+00:00,,1,9,9.0,F,175.0,182.0,2.0,4.0
631239,R,2020,2020-07-29 23:10:00+00:00,2020-07-29 23:10:00+00:00,,1,9,9.0,F,175.0,182.0,5.0,6.0
631240,R,2020,2020-07-26 23:08:00+00:00,2020-07-26 23:08:00+00:00,,1,9,9.0,F,175.0,164.0,1.0,14.0
631241,R,2020,2020-07-25 20:10:00+00:00,2020-07-25 20:10:00+00:00,,1,9,10.0,F,175.0,164.0,3.0,5.0
631242,R,2020,2020-07-24 20:10:00+00:00,2020-07-24 20:10:00+00:00,,1,9,9.0,F,175.0,164.0,1.0,0.0
631243,R,2020,2020-08-11 23:10:00+00:00,2020-08-11 23:10:00+00:00,,1,9,,S,175.0,180.0,,
631244,R,2020,2020-09-27 19:10:00+00:00,2020-09-27 19:10:00+00:00,,1,9,,S,165.0,177.0,,
631245,R,2020,2020-09-26 23:10:00+00:00,2020-09-26 23:10:00+00:00,,1,9,,S,165.0,177.0,,
631246,R,2020,2020-09-26 00:10:00+00:00,2020-09-26 00:10:00+00:00,,1,9,,S,165.0,177.0,,
631247,R,2020,2020-09-01 00:10:00+00:00,2020-09-01 00:10:00+00:00,,1,9,,S,165.0,163.0,,
631248,R,2020,2020-08-20 23:10:00+00:00,2020-08-20 23:10:00+00:00,,1,9,,S,165.0,161.0,,
631249,R,2020,2020-08-20 00:10:00+00:00,2020-08-20 00:10:00+00:00,,1,9,,S,165.0,161.0,,
631250,R,2020,2020-09-23 23:40:00+00:00,2020-09-23 23:40:00+00:00,,1,9,,S,165.0,173.0,,
631251,R,2020,2020-09-22 23:40:00+00:00,2020-09-22 23:40:00+00:00,,1,9,,S,165.0,173.0,,
631252,R,2020,2020-08-16 18:10:00+00:00,2020-08-16 18:10:00+00:00,,1,9,,S,165.0,174.0,,
631253,R,2020,2020-09-03 00:10:00+00:00,2020-09-03 00:10:00+00:00,,1,9,,S,165.0,163.0,,
631254,R,2020,2020-09-06 18:10:00+00:00,2020-09-06 18:10:00+00:00,,1,9,,S,165.0,173.0,,
631255,R,2020,2020-09-07 18:10:00+00:00,2020-09-07 18:10:00+00:00,,1,9,,S,165.0,173.0,,
631256,R,2020,2020-09-12 00:10:00+00:00,2020-09-12 00:10:00+00:00,,1,9,,S,165.0,171.0,,
631257,R,2020,2020-09-13 00:07:00+00:00,2020-09-13 00:07:00+00:00,,1,9,,S,165.0,171.0,,
631258,R,2020,2020-08-18 00:10:00+00:00,2020-08-18 00:10:00+00:00,,1,9,,S,165.0,174.0,,
631259,R,2020,2020-09-13 20:10:00+00:00,2020-09-13 20:10:00+00:00,,1,9,,S,165.0,171.0,,
631260,R,2020,2020-08-19 00:10:00+00:00,2020-08-19 00:10:00+00:00,,1,9,,S,165.0,161.0,,
631261,R,2020,2020-09-02 00:10:00+00:00,2020-09-02 00:10:00+00:00,,1,9,,S,165.0,163.0,,
631262,R,2020,2020-09-05 00:10:00+00:00,2020-09-05 00:10:00+00:00,,1,9,,S,165.0,173.0,,
631263,R,2020,2020-09-15 23:40:00+00:00,2020-09-15 23:40:00+00:00,,1,9,,S,161.0,170.0,,
631264,R,2020,2020-09-05 23:10:00+00:00,2020-09-05 23:10:00+00:00,,1,9,,S,165.0,173.0,,
631265,R,2020,2020-09-16 21:10:00+00:00,2020-09-16 21:10:00+00:00,,1,7,,S,161.0,170.0,,
631266,R,2020,2020-09-19 00:10:00+00:00,2020-09-19 00:10:00+00:00,,1,9,,S,161.0,174.0,,
631267,R,2020,2020-09-19 23:10:00+00:00,2020-09-19 23:10:00+00:00,,1,9,,S,161.0,174.0,,
631268,R,2020,2020-09-20 18:10:00+00:00,2020-09-20 18:10:00+00:00,,1,9,,S,161.0,174.0,,
631269,R,2020,2020-07-29 00:10:00+00:00,2020-07-29 00:10:00+00:00,,1,9,9.0,F,165.0,170.0,6.0,3.0
631270,R,2020,2020-07-30 00:10:00+00:00,2020-07-30 00:10:00+00:00,,1,9,9.0,F,165.0,170.0,3.0,0.0
631271,R,2020,2020-07-30 23:07:00+00:00,2020-07-30 23:07:00+00:00,,1,9,9.0,F,165.0,171.0,0.0,2.0
631272,R,2020,2020-08-01 00:10:00+00:00,2020-08-01 00:10:00+00:00,,1,9,9.0,F,165.0,171.0,4.0,1.0
631273,R,2020,2020-08-01 23:10:00+00:00,2020-08-01 23:10:00+00:00,,1,9,9.0,F,165.0,171.0,3.0,0.0
631274,R,2020,2020-08-02 18:10:00+00:00,2020-08-02 18:10:00+00:00,,1,9,9.0,F,165.0,171.0,3.0,1.0
631275,R,2020,2020-08-04 00:10:00+00:00,2020-08-04 00:10:00+00:00,,1,9,9.0,F,165.0,167.0,5.0,4.0
631276,R,2020,2020-08-04 18:10:00+00:00,2020-08-04 18:10:00+00:00,,1,9,9.0,F,165.0,167.0,7.0,3.0
631277,R,2020,2020-08-29 23:10:00+00:00,2020-08-29 23:10:00+00:00,,1,9,,S,161.0,167.0,,
631278,R,2020,2020-08-30 18:10:00+00:00,2020-08-30 18:10:00+00:00,,1,9,,S,161.0,167.0,,
631279,R,2020,2020-08-15 00:10:00+00:00,2020-08-15 00:10:00+00:00,,1,9,,S,165.0,174.0,,
631280,R,2020,2020-08-15 23:10:00+00:00,2020-08-15 23:10:00+00:00,,1,9,,S,165.0,174.0,,
631281,R,2020,2020-08-31 23:40:00+00:00,2020-08-31 23:40:00+00:00,,1,9,,S,161.0,167.0,,
631282,R,2020,2020-09-14 21:10:00+00:00,2020-09-14 21:10:00+00:00,,1,7,,S,161.0,170.0,,
631283,R,2020,2020-09-02 23:40:00+00:00,2020-09-02 23:40:00+00:00,,1,9,,S,161.0,173.0,,
631284,R,2020,2020-09-12 00:10:00+00:00,2020-09-12 00:10:00+00:00,,1,9,,S,161.0,176.0,,
631285,R,2020,2020-09-12 23:10:00+00:00,2020-09-12 23:10:00+00:00,,1,9,,S,161.0,176.0,,
631286,R,2020,2020-09-13 18:10:00+00:00,2020-09-13 18:10:00+00:00,,1,9,,S,161.0,176.0,,
631287,R,2020,2020-09-01 23:40:00+00:00,2020-09-01 23:40:00+00:00,,1,9,,S,161.0,173.0,,
631288,R,2020,2020-09-14 03:33:00+00:00,2020-09-14 03:33:00+00:00,,2,7,,S,161.0,170.0,,
631289,R,2020,2020-09-16 03:33:00+00:00,2020-09-16 03:33:00+00:00,,2,7,,S,161.0,170.0,,
631290,R,2020,2020-08-28 00:10:00+00:00,2020-08-28 00:10:00+00:00,,1,9,,S,161.0,177.0,,
631291,R,2020,2020-08-29 00:10:00+00:00,2020-08-29 00:10:00+00:00,,1,9,,S,161.0,167.0,,
631292,R,2020,2020-09-25 21:15:00+00:00,2020-09-25 21:15:00+00:00,,1,7,,S,161.0,170.0,,
631293,R,2020,2020-08-04 00:10:00+00:00,2020-08-04 00:10:00+00:00,,1,9,9.0,F,161.0,163.0,4.0,6.0
631294,R,2020,2020-08-05 00:10:00+00:00,2020-08-05 00:10:00+00:00,,1,9,9.0,F,161.0,163.0,2.0,3.0
631295,R,2020,2020-08-08 00:10:00+00:00,2020-08-08 00:10:00+00:00,,1,9,7.0,I,161.0,177.0,,
631296,R,2020,2020-08-08 23:10:00+00:00,2020-08-08 23:10:00+00:00,,1,9,,S,161.0,177.0,,
631297,R,2020,2020-08-09 18:10:00+00:00,2020-08-09 18:10:00+00:00,,1,9,,S,161.0,177.0,,
631298,R,2020,2020-08-11 00:10:00+00:00,2020-08-11 00:10:00+00:00,,1,9,,S,161.0,165.0,,
631299,R,2020,2020-08-12 00:10:00+00:00,2020-08-12 00:10:00+00:00,,1,9,,S,161.0,165.0,,
631300,R,2020,2020-08-12 23:10:00+00:00,2020-08-12 23:10:00+00:00,,1,9,,S,161.0,165.0,,
631301,R,2020,2020-08-25 00:10:00+00:00,2020-08-25 00:10:00+00:00,,1,9,,S,161.0,177.0,,
631302,R,2020,2020-08-26 00:10:00+00:00,2020-08-26 00:10:00+00:00,,1,9,,S,161.0,177.0,,
631303,R,2020,2020-08-27 00:10:00+00:00,2020-08-27 00:10:00+00:00,,1,9,,S,161.0,177.0,,
631304,R,2020,2020-08-28 23:10:00+00:00,2020-08-28 23:10:00+00:00,,1,9,,S,162.0,181.0,,
631305,R,2020,2020-09-20 17:10:00+00:00,2020-09-20 17:10:00+00:00,,1,7,,S,162.0,180.0,,
631306,R,2020,2020-08-30 17:10:00+00:00,2020-08-30 17:10:00+00:00,,1,9,,S,162.0,181.0,,
631307,R,2020,2020-09-01 22:40:00+00:00,2020-09-01 22:40:00+00:00,,1,9,,S,162.0,185.0,,
631308,R,2020,2020-09-02 22:40:00+00:00,2020-09-02 22:40:00+00:00,,1,9,,S,162.0,185.0,,
631309,R,2020,2020-09-10 22:40:00+00:00,2020-09-10 22:40:00+00:00,,1,9,,S,162.0,186.0,,
631310,R,2020,2020-09-11 21:10:00+00:00,2020-09-11 21:10:00+00:00,,1,7,,S,162.0,186.0,,
631311,R,2020,2020-09-12 22:10:00+00:00,2020-09-12 22:10:00+00:00,,1,9,,S,162.0,186.0,,
631312,R,2020,2020-09-13 17:10:00+00:00,2020-09-13 17:10:00+00:00,,1,7,,S,162.0,186.0,,
631313,R,2020,2020-09-17 17:10:00+00:00,2020-09-17 17:10:00+00:00,,1,9,,S,162.0,182.0,,
631314,R,2020,2020-09-15 22:40:00+00:00,2020-09-15 22:40:00+00:00,,1,9,,S,162.0,182.0,,
631315,R,2020,2020-09-16 22:40:00+00:00,2020-09-16 22:40:00+00:00,,1,9,,S,162.0,182.0,,
631316,R,2020,2020-09-18 21:10:00+00:00,2020-09-18 21:10:00+00:00,,1,7,,S,162.0,180.0,,
631317,R,2020,2020-09-19 22:10:00+00:00,2020-09-19 22:10:00+00:00,,1,9,,S,162.0,180.0,,
631318,R,2020,2020-09-11 03:33:00+00:00,2020-09-11 03:33:00+00:00,,2,7,,S,162.0,186.0,,
631319,R,2020,2020-08-29 22:10:00+00:00,2020-08-29 22:10:00+00:00,,1,9,,S,162.0,181.0,,
631320,R,2020,2020-09-13 03:33:00+00:00,2020-09-13 03:33:00+00:00,,2,7,,S,162.0,186.0,,
631321,R,2020,2020-09-14 20:10:00+00:00,2020-09-14 20:10:00+00:00,,1,9,,S,162.0,186.0,,
631322,R,2020,2020-08-14 23:10:00+00:00,2020-08-14 23:10:00+00:00,,1,9,,S,162.0,164.0,,
631323,R,2020,2020-08-20 22:10:00+00:00,2020-08-20 22:10:00+00:00,,1,9,,S,162.0,175.0,,
631324,R,2020,2020-08-16 17:10:00+00:00,2020-08-16 17:10:00+00:00,,1,9,,S,162.0,164.0,,
631325,R,2020,2020-08-17 23:10:00+00:00,2020-08-17 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631326,R,2020,2020-08-18 23:10:00+00:00,2020-08-18 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631327,R,2020,2020-08-19 23:10:00+00:00,2020-08-19 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631328,R,2020,2020-09-06 01:10:00+00:00,2020-09-06 01:10:00+00:00,,1,9,,S,179.0,172.0,,
631329,R,2020,2020-09-20 03:33:00+00:00,2020-09-20 03:33:00+00:00,,2,7,,S,162.0,180.0,,
631330,R,2020,2020-08-15 22:10:00+00:00,2020-08-15 22:10:00+00:00,,1,9,,S,162.0,164.0,,
631331,R,2020,2020-09-13 00:07:00+00:00,2020-09-13 00:07:00+00:00,,1,9,,S,179.0,178.0,,
631332,R,2020,2020-09-13 03:33:00+00:00,2020-09-13 03:33:00+00:00,,1,9,,S,179.0,178.0,,
631333,R,2020,2020-09-23 01:40:00+00:00,2020-09-23 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631334,R,2020,2020-09-24 01:40:00+00:00,2020-09-24 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631335,R,2020,2020-09-25 01:40:00+00:00,2020-09-25 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631336,R,2020,2020-09-26 01:40:00+00:00,2020-09-26 01:40:00+00:00,,1,9,,S,179.0,188.0,,
631337,R,2020,2020-09-27 01:10:00+00:00,2020-09-27 01:10:00+00:00,,1,9,,S,179.0,188.0,,
