game_pk,game_type,season,team_id,opp_team_id,home_away,game_date1,game_date2,status_code,game_number,scheduled_innings,score,opp_score,game_date,season_number,games_remaining,rs,ra,wins,losses,innings_played
631167,R,2020,166,169,home,2020-09-26 01:40:00+00:00,,S,1,9,,,2020-09-26 01:40:00+00:00,,,,,,,
631169,R,2020,166,169,home,2020-09-26 20:10:00+00:00,,S,1,9,,,2020-09-26 20:10:00+00:00,,,,,,,
631155,R,2020,166,169,home,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
630989,R,2020,167,170,away,2020-07-25 00:15:00+00:00,,F,1,9,4.0,5.0,2020-07-25 00:15:00+00:00,1.0,59.0,4.0,5.0,0.0,1.0,9.0
630992,R,2020,167,170,away,2020-07-25 18:15:00+00:00,,F,1,9,1.0,9.0,2020-07-25 18:15:00+00:00,2.0,58.0,5.0,14.0,0.0,2.0,9.0
630993,R,2020,167,170,away,2020-07-26 18:15:00+00:00,,F,1,9,5.0,1.0,2020-07-26 18:15:00+00:00,3.0,57.0,10.0,15.0,1.0,2.0,9.0
631130,R,2020,167,161,home,2020-07-27 23:05:00+00:00,,F,1,9,5.0,6.0,2020-07-27 23:05:00+00:00,4.0,56.0,15.0,21.0,1.0,3.0,11.0
631132,R,2020,167,161,home,2020-07-28 23:05:00+00:00,,F,1,9,8.0,6.0,2020-07-28 23:05:00+00:00,5.0,55.0,23.0,27.0,2.0,3.0,9.0
631137,R,2020,167,161,home,2020-07-29 23:05:00+00:00,,F,1,9,0.0,3.0,2020-07-29 23:05:00+00:00,6.0,54.0,23.0,30.0,2.0,4.0,9.0
631647,R,2020,167,176,away,2020-08-01 00:15:00+00:00,,F,1,9,3.0,6.0,2020-08-01 00:15:00+00:00,7.0,53.0,26.0,36.0,2.0,5.0,9.0
631622,R,2020,167,176,away,2020-08-02 00:15:00+00:00,,F,1,9,3.0,4.0,2020-08-02 00:15:00+00:00,8.0,52.0,29.0,40.0,2.0,6.0,9.0
631606,R,2020,167,176,away,2020-08-02 18:20:00+00:00,,F,1,9,1.0,2.0,2020-08-02 18:20:00+00:00,9.0,51.0,30.0,42.0,2.0,7.0,11.0
631275,R,2020,167,165,away,2020-08-04 00:10:00+00:00,,F,1,9,4.0,5.0,2020-08-04 00:10:00+00:00,10.0,50.0,34.0,47.0,2.0,8.0,9.0
631276,R,2020,167,165,away,2020-08-04 18:10:00+00:00,,F,1,9,3.0,7.0,2020-08-04 18:10:00+00:00,11.0,49.0,37.0,54.0,2.0,9.0,9.0
631140,R,2020,167,165,home,2020-08-05 23:05:00+00:00,,F,1,9,2.0,5.0,2020-08-05 23:05:00+00:00,12.0,48.0,39.0,59.0,2.0,10.0,9.0
631148,R,2020,167,165,home,2020-08-06 17:35:00+00:00,,F,1,9,6.0,5.0,2020-08-06 17:35:00+00:00,13.0,47.0,45.0,64.0,3.0,10.0,9.0
631105,R,2020,167,173,home,2020-08-07 23:05:00+00:00,,I,1,9,,,2020-08-07 23:05:00+00:00,,,,,,,9.0
631106,R,2020,167,173,home,2020-08-08 20:05:00+00:00,,S,1,9,,,2020-08-08 20:05:00+00:00,,,,,,,
631110,R,2020,167,173,home,2020-08-09 17:35:00+00:00,,S,1,9,,,2020-08-09 17:35:00+00:00,,,,,,,
630999,R,2020,167,170,away,2020-08-11 00:15:00+00:00,,S,1,9,,,2020-08-11 00:15:00+00:00,,,,,,,
631000,R,2020,167,170,away,2020-08-12 00:15:00+00:00,,S,1,9,,,2020-08-12 00:15:00+00:00,,,,,,,
630987,R,2020,167,170,away,2020-08-12 18:15:00+00:00,,S,1,9,,,2020-08-12 18:15:00+00:00,,,,,,,
631600,R,2020,167,177,away,2020-08-13 21:10:00+00:00,,S,1,9,,,2020-08-13 21:10:00+00:00,,,,,,,
631601,R,2020,167,177,away,2020-08-14 23:10:00+00:00,,S,1,9,,,2020-08-14 23:10:00+00:00,,,,,,,
631602,R,2020,167,177,away,2020-08-15 22:10:00+00:00,,S,1,9,,,2020-08-15 22:10:00+00:00,,,,,,,
631590,R,2020,167,177,away,2020-08-16 17:10:00+00:00,,S,1,9,,,2020-08-16 17:10:00+00:00,,,,,,,
631114,R,2020,167,171,home,2020-08-18 23:05:00+00:00,,S,1,9,,,2020-08-18 23:05:00+00:00,,,,,,,
631120,R,2020,167,171,home,2020-08-19 23:05:00+00:00,,S,1,9,,,2020-08-19 23:05:00+00:00,,,,,,,
631118,R,2020,167,171,home,2020-08-20 23:05:00+00:00,,S,1,9,,,2020-08-20 23:05:00+00:00,,,,,,,
631103,R,2020,167,161,home,2020-08-21 23:05:00+00:00,,S,1,9,,,2020-08-21 23:05:00+00:00,,,,,,,
631104,R,2020,167,161,home,2020-08-22 20:05:00+00:00,,S,1,9,,,2020-08-22 20:05:00+00:00,,,,,,,
631107,R,2020,167,161,home,2020-08-23 17:35:00+00:00,,S,1,9,,,2020-08-23 17:35:00+00:00,,,,,,,
631499,R,2020,167,163,away,2020-08-26 00:10:00+00:00,,S,1,9,,,2020-08-26 00:10:00+00:00,,,,,,,
631500,R,2020,167,163,away,2020-08-26 18:10:00+00:00,,S,1,9,,,2020-08-26 18:10:00+00:00,,,,,,,
631291,R,2020,167,161,away,2020-08-29 00:10:00+00:00,,S,1,9,,,2020-08-29 00:10:00+00:00,,,,,,,
631277,R,2020,167,161,away,2020-08-29 23:10:00+00:00,,S,1,9,,,2020-08-29 23:10:00+00:00,,,,,,,
631278,R,2020,167,161,away,2020-08-30 18:10:00+00:00,,S,1,9,,,2020-08-30 18:10:00+00:00,,,,,,,
631281,R,2020,167,161,away,2020-08-31 23:40:00+00:00,,S,1,9,,,2020-08-31 23:40:00+00:00,,,,,,,
631109,R,2020,167,176,home,2020-09-01 23:05:00+00:00,,S,1,9,,,2020-09-01 23:05:00+00:00,,,,,,,
631111,R,2020,167,176,home,2020-09-02 23:05:00+00:00,,S,1,9,,,2020-09-02 23:05:00+00:00,,,,,,,
631112,R,2020,167,176,home,2020-09-03 17:35:00+00:00,,S,1,9,,,2020-09-03 17:35:00+00:00,,,,,,,
631113,R,2020,167,177,home,2020-09-04 23:05:00+00:00,,S,1,9,,,2020-09-04 23:05:00+00:00,,,,,,,
631115,R,2020,167,177,home,2020-09-05 23:05:00+00:00,,S,1,9,,,2020-09-05 23:05:00+00:00,,,,,,,
631116,R,2020,167,177,home,2020-09-06 17:35:00+00:00,,S,1,9,,,2020-09-06 17:35:00+00:00,,,,,,,
631096,R,2020,167,163,home,2020-09-08 23:05:00+00:00,,S,1,9,,,2020-09-08 23:05:00+00:00,,,,,,,
631100,R,2020,167,163,home,2020-09-09 23:05:00+00:00,,S,1,9,,,2020-09-09 23:05:00+00:00,,,,,,,
631399,R,2020,167,174,away,2020-09-12 00:05:00+00:00,,S,1,9,,,2020-09-12 00:05:00+00:00,,,,,,,
631400,R,2020,167,174,away,2020-09-12 23:05:00+00:00,,S,1,9,,,2020-09-12 23:05:00+00:00,,,,,,,
631401,R,2020,167,174,away,2020-09-13 18:05:00+00:00,,S,1,9,,,2020-09-13 18:05:00+00:00,,,,,,,
631588,R,2020,167,177,away,2020-09-14 22:40:00+00:00,,S,1,9,,,2020-09-14 22:40:00+00:00,,,,,,,
631574,R,2020,167,177,away,2020-09-15 22:40:00+00:00,,S,1,9,,,2020-09-15 22:40:00+00:00,,,,,,,
631575,R,2020,167,177,away,2020-09-16 22:40:00+00:00,,S,1,9,,,2020-09-16 22:40:00+00:00,,,,,,,
631101,R,2020,167,170,home,2020-09-17 23:05:00+00:00,,S,1,9,,,2020-09-17 23:05:00+00:00,,,,,,,
631102,R,2020,167,170,home,2020-09-18 23:05:00+00:00,,S,1,9,,,2020-09-18 23:05:00+00:00,,,,,,,
631147,R,2020,167,170,home,2020-09-19 23:05:00+00:00,,S,1,9,,,2020-09-19 23:05:00+00:00,,,,,,,
631086,R,2020,167,170,home,2020-09-20 03:33:00+00:00,,S,1,9,,,2020-09-20 03:33:00+00:00,,,,,,,
631087,R,2020,167,176,home,2020-09-21 23:05:00+00:00,,S,1,9,,,2020-09-21 23:05:00+00:00,,,,,,,
631088,R,2020,167,176,home,2020-09-22 23:05:00+00:00,,S,1,9,,,2020-09-22 23:05:00+00:00,,,,,,,
631089,R,2020,167,176,home,2020-09-23 23:05:00+00:00,,S,1,9,,,2020-09-23 23:05:00+00:00,,,,,,,
631099,R,2020,167,176,home,2020-09-24 23:05:00+00:00,,S,1,9,,,2020-09-24 23:05:00+00:00,,,,,,,
631536,R,2020,167,171,away,2020-09-25 23:10:00+00:00,,S,1,9,,,2020-09-25 23:10:00+00:00,,,,,,,
631537,R,2020,167,171,away,2020-09-26 23:10:00+00:00,,S,1,9,,,2020-09-26 23:10:00+00:00,,,,,,,
631538,R,2020,167,171,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631091,R,2020,168,183,home,2020-07-25 01:10:00+00:00,,F,1,9,7.0,2.0,2020-07-25 01:10:00+00:00,1.0,59.0,7.0,2.0,1.0,0.0,9.0
631092,R,2020,168,183,home,2020-07-26 01:10:00+00:00,,F,1,9,5.0,1.0,2020-07-26 01:10:00+00:00,2.0,58.0,12.0,3.0,2.0,0.0,9.0
631097,R,2020,168,183,home,2020-07-26 20:10:00+00:00,,F,1,9,3.0,4.0,2020-07-26 20:10:00+00:00,3.0,57.0,15.0,7.0,2.0,1.0,9.0
631098,R,2020,168,183,home,2020-07-27 20:10:00+00:00,,F,1,9,6.0,2.0,2020-07-27 20:10:00+00:00,4.0,56.0,21.0,9.0,3.0,1.0,9.0
631014,R,2020,168,184,away,2020-07-29 01:45:00+00:00,,F,1,9,5.0,3.0,2020-07-29 01:45:00+00:00,5.0,55.0,26.0,12.0,4.0,1.0,9.0
631033,R,2020,168,184,away,2020-07-30 01:45:00+00:00,,F,1,9,6.0,7.0,2020-07-30 01:45:00+00:00,6.0,54.0,32.0,19.0,4.0,2.0,9.0
631018,R,2020,168,184,away,2020-07-31 01:45:00+00:00,,F,1,9,12.0,7.0,2020-07-31 01:45:00+00:00,7.0,53.0,44.0,26.0,5.0,2.0,10.0
631539,R,2020,168,172,away,2020-08-01 00:10:00+00:00,,F,1,9,8.0,7.0,2020-08-01 00:10:00+00:00,8.0,52.0,52.0,33.0,6.0,2.0,9.0
631540,R,2020,168,172,away,2020-08-02 00:10:00+00:00,,F,1,9,1.0,6.0,2020-08-02 00:10:00+00:00,9.0,51.0,53.0,39.0,6.0,3.0,9.0
631541,R,2020,168,172,away,2020-08-02 19:10:00+00:00,,F,1,9,6.0,9.0,2020-08-02 19:10:00+00:00,10.0,50.0,59.0,48.0,6.0,4.0,9.0
631090,R,2020,168,179,home,2020-08-04 01:10:00+00:00,,F,1,9,5.0,4.0,2020-08-04 01:10:00+00:00,11.0,49.0,64.0,52.0,7.0,4.0,9.0
631069,R,2020,168,179,home,2020-08-05 01:10:00+00:00,,F,1,9,2.0,5.0,2020-08-05 01:10:00+00:00,12.0,48.0,66.0,57.0,7.0,5.0,9.0
631085,R,2020,168,179,home,2020-08-06 01:10:00+00:00,,F,1,9,6.0,7.0,2020-08-06 01:10:00+00:00,13.0,47.0,72.0,64.0,7.0,6.0,9.0
631073,R,2020,168,183,home,2020-08-08 01:10:00+00:00,,I,1,9,,,2020-08-08 01:10:00+00:00,,,,,,,6.0
631074,R,2020,168,183,home,2020-08-09 01:10:00+00:00,,S,1,9,,,2020-08-09 01:10:00+00:00,,,,,,,
631075,R,2020,168,183,home,2020-08-09 20:10:00+00:00,,S,1,9,,,2020-08-09 20:10:00+00:00,,,,,,,
631346,R,2020,168,179,away,2020-08-11 01:40:00+00:00,,S,1,9,,,2020-08-11 01:40:00+00:00,,,,,,,
631347,R,2020,168,179,away,2020-08-12 01:40:00+00:00,,S,1,9,,,2020-08-12 01:40:00+00:00,,,,,,,
631350,R,2020,168,179,away,2020-08-13 01:40:00+00:00,,S,1,9,,,2020-08-13 01:40:00+00:00,,,,,,,
631351,R,2020,168,179,away,2020-08-14 01:40:00+00:00,,S,1,9,,,2020-08-14 01:40:00+00:00,,,,,,,
630115,R,2020,168,183,away,2020-08-15 01:40:00+00:00,,S,1,9,,,2020-08-15 01:40:00+00:00,,,,,,,
630116,R,2020,168,183,away,2020-08-16 00:10:00+00:00,,S,1,9,,,2020-08-16 00:10:00+00:00,,,,,,,
630117,R,2020,168,183,away,2020-08-16 20:10:00+00:00,,S,1,9,,,2020-08-16 20:10:00+00:00,,,,,,,
630927,R,2020,168,160,away,2020-08-18 01:05:00+00:00,,S,1,9,,,2020-08-18 01:05:00+00:00,,,,,,,
630928,R,2020,168,160,away,2020-08-18 20:05:00+00:00,,S,1,9,,,2020-08-18 20:05:00+00:00,,,,,,,
631076,R,2020,168,160,home,2020-08-20 01:10:00+00:00,,S,1,9,,,2020-08-20 01:10:00+00:00,,,,,,,
631077,R,2020,168,160,home,2020-08-21 00:10:00+00:00,,S,1,9,,,2020-08-21 00:10:00+00:00,,,,,,,
631078,R,2020,168,178,home,2020-08-22 01:10:00+00:00,,S,1,9,,,2020-08-22 01:10:00+00:00,,,,,,,
631079,R,2020,168,178,home,2020-08-23 01:10:00+00:00,,S,1,9,,,2020-08-23 01:10:00+00:00,,,,,,,
631080,R,2020,168,178,home,2020-08-23 20:10:00+00:00,,S,1,9,,,2020-08-23 20:10:00+00:00,,,,,,,
631081,R,2020,168,169,home,2020-08-26 01:10:00+00:00,,S,1,9,,,2020-08-26 01:10:00+00:00,,,,,,,
631082,R,2020,168,169,home,2020-08-27 01:10:00+00:00,,S,1,9,,,2020-08-27 01:10:00+00:00,,,,,,,
631083,R,2020,168,169,home,2020-08-27 20:10:00+00:00,,S,1,9,,,2020-08-27 20:10:00+00:00,,,,,,,
631524,R,2020,168,172,away,2020-08-29 00:40:00+00:00,,S,1,9,,,2020-08-29 00:40:00+00:00,,,,,,,
631525,R,2020,168,172,away,2020-08-30 00:10:00+00:00,,S,1,9,,,2020-08-30 00:10:00+00:00,,,,,,,
631526,R,2020,168,172,away,2020-08-30 19:10:00+00:00,,S,1,9,,,2020-08-30 19:10:00+00:00,,,,,,,
631527,R,2020,168,172,away,2020-09-01 01:40:00+00:00,,S,1,9,,,2020-09-01 01:40:00+00:00,,,,,,,
631379,R,2020,168,188,away,2020-09-03 01:40:00+00:00,,S,1,9,,,2020-09-03 01:40:00+00:00,,,,,,,
631368,R,2020,168,188,away,2020-09-03 23:10:00+00:00,,S,1,9,,,2020-09-03 23:10:00+00:00,,,,,,,
631156,R,2020,168,166,away,2020-09-05 01:40:00+00:00,,S,1,9,,,2020-09-05 01:40:00+00:00,,,,,,,
631157,R,2020,168,166,away,2020-09-05 20:10:00+00:00,,S,1,9,,,2020-09-05 20:10:00+00:00,,,,,,,
631158,R,2020,168,166,away,2020-09-06 20:10:00+00:00,,S,1,9,,,2020-09-06 20:10:00+00:00,,,,,,,
631084,R,2020,168,172,home,2020-09-08 01:10:00+00:00,,S,1,9,,,2020-09-08 01:10:00+00:00,,,,,,,
631071,R,2020,168,172,home,2020-09-09 01:10:00+00:00,,S,1,9,,,2020-09-09 01:10:00+00:00,,,,,,,
631056,R,2020,168,172,home,2020-09-10 00:10:00+00:00,,S,1,9,,,2020-09-10 00:10:00+00:00,,,,,,,
631072,R,2020,168,184,home,2020-09-11 01:10:00+00:00,,S,1,9,,,2020-09-11 01:10:00+00:00,,,,,,,
631058,R,2020,168,184,home,2020-09-12 01:10:00+00:00,,S,1,9,,,2020-09-12 01:10:00+00:00,,,,,,,
631059,R,2020,168,184,home,2020-09-13 01:10:00+00:00,,S,1,9,,,2020-09-13 01:10:00+00:00,,,,,,,
631060,R,2020,168,184,home,2020-09-13 20:10:00+00:00,,S,1,9,,,2020-09-13 20:10:00+00:00,,,,,,,
631061,R,2020,168,179,home,2020-09-15 01:10:00+00:00,,S,1,9,,,2020-09-15 01:10:00+00:00,,,,,,,
631062,R,2020,168,179,home,2020-09-16 01:10:00+00:00,,S,1,9,,,2020-09-16 01:10:00+00:00,,,,,,,
631063,R,2020,168,179,home,2020-09-16 20:10:00+00:00,,S,1,9,,,2020-09-16 20:10:00+00:00,,,,,,,
631040,R,2020,168,169,away,2020-09-19 01:40:00+00:00,,S,1,9,,,2020-09-19 01:40:00+00:00,,,,,,,
631036,R,2020,168,169,away,2020-09-20 01:10:00+00:00,,S,1,9,,,2020-09-20 01:10:00+00:00,,,,,,,
631037,R,2020,168,169,away,2020-09-20 20:10:00+00:00,,S,1,9,,,2020-09-20 20:10:00+00:00,,,,,,,
631064,R,2020,168,188,home,2020-09-23 01:10:00+00:00,,S,1,9,,,2020-09-23 01:10:00+00:00,,,,,,,
631065,R,2020,168,188,home,2020-09-23 20:10:00+00:00,,S,1,9,,,2020-09-23 20:10:00+00:00,,,,,,,
631013,R,2020,168,184,away,2020-09-26 01:45:00+00:00,,S,1,9,,,2020-09-26 01:45:00+00:00,,,,,,,
631016,R,2020,168,184,away,2020-09-27 01:15:00+00:00,,S,1,9,,,2020-09-27 01:15:00+00:00,,,,,,,
631002,R,2020,168,184,away,2020-09-27 19:05:00+00:00,,S,1,9,,,2020-09-27 19:05:00+00:00,,,,,,,
631438,R,2020,169,178,away,2020-07-25 01:10:00+00:00,,F,1,9,2.0,8.0,2020-07-25 01:10:00+00:00,1.0,59.0,2.0,8.0,0.0,1.0,9.0
631453,R,2020,169,178,away,2020-07-25 20:10:00+00:00,,F,1,9,2.0,7.0,2020-07-25 20:10:00+00:00,2.0,58.0,4.0,15.0,0.0,2.0,9.0
631441,R,2020,169,178,away,2020-07-26 18:10:00+00:00,,F,1,9,7.0,6.0,2020-07-26 18:10:00+00:00,3.0,57.0,11.0,21.0,1.0,2.0,9.0
631442,R,2020,169,178,away,2020-07-27 23:10:00+00:00,,F,1,9,5.0,8.0,2020-07-27 23:10:00+00:00,4.0,56.0,16.0,29.0,1.0,3.0,9.0
631387,R,2020,169,188,away,2020-07-29 01:40:00+00:00,,F,1,9,2.0,10.0,2020-07-29 01:40:00+00:00,5.0,55.0,18.0,39.0,1.0,4.0,9.0
631389,R,2020,169,188,away,2020-07-30 02:10:00+00:00,,F,1,9,10.0,7.0,2020-07-30 02:10:00+00:00,6.0,54.0,28.0,46.0,2.0,4.0,9.0
631390,R,2020,169,188,away,2020-07-31 01:40:00+00:00,,F,1,9,8.0,5.0,2020-07-31 01:40:00+00:00,7.0,53.0,36.0,51.0,3.0,4.0,9.0
631066,R,2020,169,166,home,2020-08-01 01:40:00+00:00,,F,1,9,5.0,3.0,2020-08-01 01:40:00+00:00,8.0,52.0,41.0,54.0,4.0,4.0,9.0
631067,R,2020,169,166,home,2020-08-02 01:10:00+00:00,,F,1,9,2.0,3.0,2020-08-02 01:10:00+00:00,9.0,51.0,43.0,57.0,4.0,5.0,10.0
631068,R,2020,169,166,home,2020-08-02 20:10:00+00:00,,F,1,9,2.0,3.0,2020-08-02 20:10:00+00:00,10.0,50.0,45.0,60.0,4.0,6.0,9.0
631070,R,2020,169,166,home,2020-08-04 01:10:00+00:00,,F,1,9,1.0,11.0,2020-08-04 01:10:00+00:00,11.0,49.0,46.0,71.0,4.0,7.0,9.0
631057,R,2020,169,188,home,2020-08-05 02:10:00+00:00,,F,1,9,3.0,5.0,2020-08-05 02:10:00+00:00,12.0,48.0,49.0,76.0,4.0,8.0,9.0
631043,R,2020,169,188,home,2020-08-06 01:40:00+00:00,,F,1,9,7.0,6.0,2020-08-06 01:40:00+00:00,13.0,47.0,56.0,82.0,5.0,8.0,9.0
631042,R,2020,169,188,home,2020-08-06 20:10:00+00:00,,F,1,9,1.0,6.0,2020-08-06 20:10:00+00:00,14.0,46.0,57.0,88.0,5.0,9.0,9.0
631045,R,2020,169,172,home,2020-08-08 01:40:00+00:00,,I,1,9,,,2020-08-08 01:40:00+00:00,,,,,,,3.0
631046,R,2020,169,172,home,2020-08-09 01:10:00+00:00,,S,1,9,,,2020-08-09 01:10:00+00:00,,,,,,,
631047,R,2020,169,172,home,2020-08-09 20:10:00+00:00,,S,1,9,,,2020-08-09 20:10:00+00:00,,,,,,,
630923,R,2020,169,160,away,2020-08-11 01:05:00+00:00,,S,1,9,,,2020-08-11 01:05:00+00:00,,,,,,,
630924,R,2020,169,160,away,2020-08-12 01:05:00+00:00,,S,1,9,,,2020-08-12 01:05:00+00:00,,,,,,,
630926,R,2020,169,160,away,2020-08-13 01:05:00+00:00,,S,1,9,,,2020-08-13 01:05:00+00:00,,,,,,,
631448,R,2020,169,178,away,2020-08-15 01:10:00+00:00,,S,1,9,,,2020-08-15 01:10:00+00:00,,,,,,,
631449,R,2020,169,178,away,2020-08-15 23:10:00+00:00,,S,1,9,,,2020-08-15 23:10:00+00:00,,,,,,,
631450,R,2020,169,178,away,2020-08-16 18:10:00+00:00,,S,1,9,,,2020-08-16 18:10:00+00:00,,,,,,,
631352,R,2020,169,179,away,2020-08-18 01:40:00+00:00,,S,1,9,,,2020-08-18 01:40:00+00:00,,,,,,,
631353,R,2020,169,179,away,2020-08-18 23:10:00+00:00,,S,1,9,,,2020-08-18 23:10:00+00:00,,,,,,,
631048,R,2020,169,179,home,2020-08-20 01:40:00+00:00,,S,1,9,,,2020-08-20 01:40:00+00:00,,,,,,,
631049,R,2020,169,179,home,2020-08-20 23:10:00+00:00,,S,1,9,,,2020-08-20 23:10:00+00:00,,,,,,,
631050,R,2020,169,160,home,2020-08-22 01:10:00+00:00,,S,1,9,,,2020-08-22 01:10:00+00:00,,,,,,,
631051,R,2020,169,160,home,2020-08-23 01:10:00+00:00,,S,1,9,,,2020-08-23 01:10:00+00:00,,,,,,,
631052,R,2020,169,160,home,2020-08-23 20:10:00+00:00,,S,1,9,,,2020-08-23 20:10:00+00:00,,,,,,,
631081,R,2020,169,168,away,2020-08-26 01:10:00+00:00,,S,1,9,,,2020-08-26 01:10:00+00:00,,,,,,,
631082,R,2020,169,168,away,2020-08-27 01:10:00+00:00,,S,1,9,,,2020-08-27 01:10:00+00:00,,,,,,,
631083,R,2020,169,168,away,2020-08-27 20:10:00+00:00,,S,1,9,,,2020-08-27 20:10:00+00:00,,,,,,,
631394,R,2020,169,188,away,2020-08-29 01:40:00+00:00,,S,1,9,,,2020-08-29 01:40:00+00:00,,,,,,,
631369,R,2020,169,188,away,2020-08-30 01:40:00+00:00,,S,1,9,,,2020-08-30 01:40:00+00:00,,,,,,,
631371,R,2020,169,188,away,2020-08-30 20:10:00+00:00,,S,1,9,,,2020-08-30 20:10:00+00:00,,,,,,,
631374,R,2020,169,188,away,2020-08-31 20:10:00+00:00,,S,1,9,,,2020-08-31 20:10:00+00:00,,,,,,,
631053,R,2020,169,166,home,2020-09-02 01:40:00+00:00,,S,1,9,,,2020-09-02 01:40:00+00:00,,,,,,,
631054,R,2020,169,166,home,2020-09-03 01:40:00+00:00,,S,1,9,,,2020-09-03 01:40:00+00:00,,,,,,,
631055,R,2020,169,166,home,2020-09-03 20:10:00+00:00,,S,1,9,,,2020-09-03 20:10:00+00:00,,,,,,,
631041,R,2020,169,160,home,2020-09-05 01:10:00+00:00,,S,1,9,,,2020-09-05 01:10:00+00:00,,,,,,,
631044,R,2020,169,160,home,2020-09-06 01:10:00+00:00,,S,1,9,,,2020-09-06 01:10:00+00:00,,,,,,,
631030,R,2020,169,160,home,2020-09-06 20:10:00+00:00,,S,1,9,,,2020-09-06 20:10:00+00:00,,,,,,,
631031,R,2020,169,160,home,2020-09-07 20:10:00+00:00,,S,1,9,,,2020-09-07 20:10:00+00:00,,,,,,,
631007,R,2020,169,184,away,2020-09-09 01:45:00+00:00,,S,1,9,,,2020-09-09 01:45:00+00:00,,,,,,,
631008,R,2020,169,184,away,2020-09-10 01:45:00+00:00,,S,1,9,,,2020-09-10 01:45:00+00:00,,,,,,,
630224,R,2020,169,183,away,2020-09-12 01:40:00+00:00,,S,1,9,,,2020-09-12 01:40:00+00:00,,,,,,,
630225,R,2020,169,183,away,2020-09-13 00:10:00+00:00,,S,1,9,,,2020-09-13 00:10:00+00:00,,,,,,,
630226,R,2020,169,183,away,2020-09-13 20:10:00+00:00,,S,1,9,,,2020-09-13 20:10:00+00:00,,,,,,,
631032,R,2020,169,184,home,2020-09-16 01:40:00+00:00,,S,1,9,,,2020-09-16 01:40:00+00:00,,,,,,,
631034,R,2020,169,184,home,2020-09-17 01:40:00+00:00,,S,1,9,,,2020-09-17 01:40:00+00:00,,,,,,,
631040,R,2020,169,168,home,2020-09-19 01:40:00+00:00,,S,1,9,,,2020-09-19 01:40:00+00:00,,,,,,,
631036,R,2020,169,168,home,2020-09-20 01:10:00+00:00,,S,1,9,,,2020-09-20 01:10:00+00:00,,,,,,,
631037,R,2020,169,168,home,2020-09-20 20:10:00+00:00,,S,1,9,,,2020-09-20 20:10:00+00:00,,,,,,,
631038,R,2020,169,178,home,2020-09-22 01:10:00+00:00,,S,1,9,,,2020-09-22 01:10:00+00:00,,,,,,,
631039,R,2020,169,178,home,2020-09-23 01:10:00+00:00,,S,1,9,,,2020-09-23 01:10:00+00:00,,,,,,,
631035,R,2020,169,178,home,2020-09-23 22:40:00+00:00,,S,1,9,,,2020-09-23 22:40:00+00:00,,,,,,,
631167,R,2020,169,166,away,2020-09-26 01:40:00+00:00,,S,1,9,,,2020-09-26 01:40:00+00:00,,,,,,,
631169,R,2020,169,166,away,2020-09-26 20:10:00+00:00,,S,1,9,,,2020-09-26 20:10:00+00:00,,,,,,,
631155,R,2020,169,166,away,2020-09-27 19:10:00+00:00,,S,1,9,,,2020-09-27 19:10:00+00:00,,,,,,,
631377,R,2020,184,179,away,2020-07-24 02:08:00+00:00,,F,1,9,1.0,8.0,2020-07-24 02:08:00+00:00,1.0,59.0,1.0,8.0,0.0,1.0,9.0
631378,R,2020,184,179,away,2020-07-25 01:40:00+00:00,,F,1,9,1.0,9.0,2020-07-25 01:40:00+00:00,2.0,58.0,2.0,17.0,0.0,2.0,9.0
631382,R,2020,184,179,away,2020-07-25 20:10:00+00:00,,F,1,9,5.0,4.0,2020-07-25 20:10:00+00:00,3.0,57.0,7.0,21.0,1.0,2.0,9.0
631384,R,2020,184,179,away,2020-07-27 02:08:00+00:00,,F,1,9,3.0,1.0,2020-07-27 02:08:00+00:00,4.0,56.0,10.0,22.0,2.0,2.0,9.0
631014,R,2020,184,168,home,2020-07-29 01:45:00+00:00,,F,1,9,3.0,5.0,2020-07-29 01:45:00+00:00,5.0,55.0,13.0,27.0,2.0,3.0,9.0
631033,R,2020,184,168,home,2020-07-30 01:45:00+00:00,,F,1,9,7.0,6.0,2020-07-30 01:45:00+00:00,6.0,54.0,20.0,33.0,3.0,3.0,9.0
631018,R,2020,184,168,home,2020-07-31 01:45:00+00:00,,F,1,9,7.0,12.0,2020-07-31 01:45:00+00:00,7.0,53.0,27.0,45.0,3.0,4.0,10.0
631019,R,2020,184,160,home,2020-08-01 01:10:00+00:00,,F,1,9,9.0,2.0,2020-08-01 01:10:00+00:00,8.0,52.0,36.0,47.0,4.0,4.0,9.0
631020,R,2020,184,160,home,2020-08-02 01:10:00+00:00,,F,1,9,7.0,3.0,2020-08-02 01:10:00+00:00,9.0,51.0,43.0,50.0,5.0,4.0,9.0
631021,R,2020,184,160,home,2020-08-02 20:05:00+00:00,,F,1,9,5.0,9.0,2020-08-02 20:05:00+00:00,10.0,50.0,48.0,59.0,5.0,5.0,9.0
631542,R,2020,184,172,away,2020-08-04 00:40:00+00:00,,F,1,9,6.0,7.0,2020-08-04 00:40:00+00:00,11.0,49.0,54.0,66.0,5.0,6.0,9.0
631543,R,2020,184,172,away,2020-08-05 00:40:00+00:00,,F,1,9,2.0,5.0,2020-08-05 00:40:00+00:00,12.0,48.0,56.0,71.0,5.0,7.0,9.0
